,kata,vector
2968,towards,-0.00056274544
2969,the,-0.0006932193
2970,beach,-0.0006283848
2971,trough,-0.0005381395
2972,tel.,-0.00057625805
2973,The,-0.0006253217
2974,victim,-0.00057367096
2975,violated,-0.000565262
2976,the,-0.0006932193
2977,written,-0.0005970236
2978,order,-0.00051546405
2979,of,-0.0007271348
2980,the,-0.0006932193
2981,beach,-0.0006283848
2982,area,-0.000663141
2983,entrance,-0.0008637644
2984,ticket,-0.0007715435
2985,pay,-0.0009178245
2986,for,-0.0009612242
2987,parking,-0.00073691865
2988,afa,-0.00055255985
2989,culinary,-0.0006337101
2990,suitable,-0.00067034824
2991,for,-0.0009612242
2992,refreshing,-0.00044140566
2993,lost,-0.0006434799
2994,calm,-0.00042328637
2995,mind,-0.00041177054
2996,due,-0.0003357672
2997,to,-0.00062336057
2998,busy,-0.00028671173
2999,solutions,-0.00017880449
3000,madura,-0.00079906225
3001,island,-0.0005703168
3002,tourist,-0.00071121356
3003,attraction,-0.0006782234
3004,waterfall,-0.00049761415
3005,thought,-0.00037263657
3006,madura,-0.00079906225
3007,tourist,-0.00071121356
3008,attraction,-0.0006782234
3009,limestone,-0.00040342534
3010,hills,-0.00035349908
3011,madura,-0.00079906225
3012,beach,-0.0006283848
3013,tourist,-0.00071121356
3014,attraction,-0.0006782234
3015,amazed,-0.00053009007
3016,one,-0.00063930155
3017,of,-0.0007271348
3018,the,-0.0006932193
3019,toro,-0.00074961624
3020,waterfalls,-0.0007815801
3021,muddy,-0.00067371165
3022,water,-0.000524817
3023,in,-0.0008231309
3024,the,-0.0006932193
3025,rainy,-0.00086138904
3026,season,-0.0007269008
3027,the,-0.0006932193
3028,volume,-0.0005320725
3029,of,-0.0007271348
3030,water,-0.000524817
3031,is,-0.00072052394
3032,afraid,-0.0005403242
3033,good,-0.0006085954
3034,ebb,-7.312125e-05
3035,and,-0.0006442188
3036,flow,-0.00057924696
3037,of,-0.0007271348
3038,the,-0.0006932193
3039,rainy,-0.00086138904
3040,season,-0.0007269008
3041,murky,-0.00045038917
3042,water,-0.000524817
3043,parking,-0.00073691865
3044,attendant,-0.0006027394
3045,malak,-0.00052539515
3046,the,-0.0006932193
3047,pretext,-0.0005548885
3048,of,-0.0007271348
3049,entrusting,-0.0005507229
3050,the,-0.0006932193
3051,helmet,-0.00068788015
3052,helmet,-0.00068788015
3053,lost,-0.0006434799
3054,the,-0.0006932193
3055,risk,-0.0005592676
3056,of,-0.0007271348
3057,being,-0.00056477316
3058,arrested,-0.00054936163
3059,parking,-0.00073691865
3060,attendant,-0.0006027394
3061,put,-0.0006481541
3062,the,-0.0006932193
3063,post,-0.0006242793
3064,entrusted,-0.0006013541
3065,pay,-0.0009178245
3066,mala,-0.0006454089
3067,entrust,-0.0005094067
3068,mode,-0.00050709106
3069,forced,-0.0004739096
3070,disappointed,-0.00050820265
3071,it's,-0.00079310907
3072,really,-0.00066140725
3073,good,-0.0006085954
3074,to,-0.00062336057
3075,have,-0.0003510753
3076,Madura,-0.0006576366
3077,holidays,-0.00022574532
3078,together,-0.00022985811
3079,north,-0.00062862306
3080,coast,-0.0006994272
3081,of,-0.0007271348
3082,"madura,",-0.0005324609
3083,complete,-0.00066004193
3084,stop,-0.00059485127
3085,by,-0.00065778004
3086,toro,-0.00074961624
3087,"waterfall,",-0.0007052306
3088,right,-0.00059554446
3089,in,-0.0008231309
3090,east,-0.0007100539
3091,"ketapang,",-0.0005877008
3092,sampang,-0.0008878028
3093,"district,",-0.0005779212
3094,the,-0.0006932193
3095,waterfall,-0.00049761415
3096,immediately,-0.00071421324
3097,falls,-0.0005699798
3098,into,-0.0002452471
3099,the,-0.0006932193
3100,"sea,",-0.0005160155
3101,one,-0.00063930155
3102,madura,-0.00079906225
3103,"rest,",-0.0005177166
3104,parking,-0.00073691865
3105,"area,",-0.0006569044
3106,eat,-0.0005778892
3107,toilet,-0.00080292346
3108,okay,-0.00042960298
3109,parking,-0.00073691865
3110,facilities,-0.00056973484
3111,dirty,-0.00048606456
3112,water,-0.000524817
3113,logistics,-0.00030573315
3114,criticism,2.5673587e-06
3115,Good,1.0686244e-05
3116,What,-0.0005546989
3117,rubbish,-0.0005802663
3118,are,-0.0006749714
3119,you,-0.00058563903
3120,disappointed?,-0.00052748184
3121,nice,-0.00053872087
3122,by,-0.00065778004
3123,the,-0.0006932193
3124,highway,-0.0005826922
3125,unfortunately,-0.0005018013
3126,dirty,-0.00048606456
3127,water,-0.000524817
3128,mixed,-0.00048403526
3129,with,-0.00053927174
3130,brown,-0.0003533204
3131,trash,-0.0004079648
3132,loss,-0.0004760785
3133,pay,-0.0009178245
3134,easy,-0.00072108384
3135,access,-0.0005890533
3136,roadside,-0.00069515186
3137,location,-0.00087607244
3138,a,-0.00076699915
3139,comfortable,-0.0005712414
3140,place,-0.0005874934
3141,to,-0.00062336057
3142,"eat,",-0.00052277325
3143,quite,-0.0006365671
3144,a,-0.00076699915
3145,serving,-0.0003167959
3146,"menu,",-0.00035007382
3147,seaside,-0.0005350686
3148,view,-0.0005749123
3149,of,-0.0007271348
3150,eating,-0.00043862773
3151,dishes,-0.00017868608
3152,good,-0.0006085954
3153,free,-0.0005821242
3154,really,-0.00066140725
3155,good,-0.0006085954
3156,nice,-0.00053872087
3157,waterfall,-0.00049761415
3158,straight,-0.00044873357
3159,down,-0.00045444912
3160,the,-0.0006932193
3161,sea,-0.00034458647
3162,coast,-0.0006994272
3163,visit,-0.0006737987
3164,madura,-0.00079906225
3165,arrived,-0.00053759443
3166,here,-0.0007493223
3167,quite,-0.0006365671
3168,bagus,-0.00054447085
3169,place,-0.0005874934
3170,but,-0.0004736106
3171,access,-0.0005890533
3172,go,-0.0005188362
3173,bit,-0.00071727735
3174,hard,-0.00066831365
3175,bc,-0.0006519392
3176,we,-0.00071342266
3177,stepped,-0.00064347876
3178,hidup,-0.00069999596
3179,root,-0.00056048104
3180,solid,-6.008111e-07
3181,criticism,2.5673587e-06
3182,based,-0.00047628683
3183,on,-0.0006978999
3184,the,-0.0006932193
3185,results,-0.0005499001
3186,of,-0.0007271348
3187,interviews,-0.00056190364
3188,with,-0.00053927174
3189,the,-0.0006932193
3190,residents,-0.0006236111
3191,of,-0.0007271348
3192,Toro,-0.0005658632
3193,"Waterfall,",-0.0005229958
3194,save,-0.0005913266
3195,the,-0.0006932193
3196,story,-0.0005878557
3197,of,-0.0007271348
3198,the,-0.0006932193
3199,husband,-0.0005785408
3200,and,-0.0006442188
3201,"wife,",-0.0005940849
3202,Sayyid,-0.0005775539
3203,Abdullah,-0.0006215558
3204,Siti,-0.00060346647
3205,"Marwah,",-0.0005483639
3206,Buju,-0.00052517507
3207,"Panyeppen,",-0.00058768323
3208,the,-0.0006932193
3209,wife's,-0.0005363605
3210,"grave,",-0.0005435038
3211,the,-0.0006932193
3212,husband's,-0.00049294566
3213,grave,-0.00046074725
3214,beautiful,-0.00062798394
3215,panorama,-0.00043329672
3216,suitable,-0.00067034824
3217,for,-0.0009612242
3218,recreation,-0.000412089
3219,pay,-0.0009178245
3220,parking,-0.00073691865
3221,stalls,-0.00067394454
3222,welcome,-0.00070573954
3223,toilet,-0.00080292346
3224,advice,-0.0008409283
3225,bathing,-0.0007729188
3226,waterfall,-0.00049761415
3227,category,-0.0006970402
3228,in,-0.0008231309
3229,danger,-0.00079360564
3230,sharp,-0.0007707257
3231,coral,-0.0007133199
3232,bwt,-0.00074346917
3233,gkbs,-0.00066457293
3234,swimming,-0.0005819874
3235,want,-0.0006066703
3236,to,-0.00062336057
3237,bathe,-0.0005854069
3238,mending,-0.00056209136
3239,beach,-0.0006283848
3240,adorable,-0.00050706515
3241,but,-0.0004736106
3242,place,-0.0005874934
3243,about,-0.0005904145
3244,minutes,-0.00065897295
3245,from,-0.00071464037
3246,sampang,-0.0008878028
3247,city,-0.00075849955
3248,also,-0.00074034545
3249,bit,-0.00071727735
3250,hard,-0.00066831365
3251,get,-0.0007395524
3252,here,-0.0007493223
3253,must,-0.00063384674
3254,use,-0.0007325019
3255,your,-0.00078047666
3256,own,-0.0007210689
3257,vehicle,-0.000700272
3258,not,-0.00055438385
3259,really,-0.00066140725
3260,sure,-0.000682783
3261,public,-0.00068095897
3262,transport,-0.00068680965
3263,get,-0.0007395524
3264,here,-0.0007493223
3265,beautiful,-0.00062798394
3266,beautiful,-0.00062798394
3267,view,-0.0005749123
3268,difficult,-0.0005038642
3269,parking,-0.00073691865
3270,support,-0.0005020903
3271,recreation,-0.000412089
3272,beach,-0.0006283848
3273,right,-0.00059554446
3274,sea,-0.00034458647
3275,sand,-0.0005292586
3276,quarry,-0.00026823723
3277,pretty,-0.00055261294
3278,clean,-0.0005568606
3279,comfortable,-0.0005712414
3280,really,-0.00066140725
3281,amazed,-0.00053009007
3282,the,-0.0006932193
3283,waterfall,-0.00049761415
3284,meets,-0.00031587665
3285,the,-0.0006932193
3286,open,-0.0005467334
3287,"sea,",-0.0005160155
3288,the,-0.0006932193
3289,clear,-0.00058934966
3290,water,-0.000524817
3291,spoils,-0.00035474278
3292,the,-0.0006932193
3293,eyes,-0.00050649396
3294,of,-0.0007271348
3295,the,-0.0006932193
3296,tourists,-0.00056859944
3297,present,-0.00028002428
3298,rainy,-0.00086138904
3299,season,-0.0007269008
3300,dirty,-0.00048606456
3301,water,-0.000524817
3302,criticism,2.5673587e-06
3303,adorable,-0.00050706515
3304,but,-0.0004736106
3305,place,-0.0005874934
3306,about,-0.0005904145
3307,minutes,-0.00065897295
3308,from,-0.00071464037
3309,sampang,-0.0008878028
3310,city,-0.00075849955
3311,also,-0.00074034545
3312,bit,-0.00071727735
3313,hard,-0.00066831365
3314,get,-0.0007395524
3315,here,-0.0007493223
3316,must,-0.00063384674
3317,use,-0.0007325019
3318,your,-0.00078047666
3319,own,-0.0007210689
3320,vehicle,-0.000700272
3321,not,-0.00055438385
3322,really,-0.00066140725
3323,sure,-0.000682783
3324,public,-0.00068095897
3325,transport,-0.00068680965
3326,get,-0.0007395524
3327,here,-0.0007493223
3328,pay,-0.0009178245
3329,parking,-0.00073691865
3330,stalls,-0.00067394454
3331,welcome,-0.00070573954
3332,toilet,-0.00080292346
3333,advice,-0.0008409283
3334,bathing,-0.0007729188
3335,waterfall,-0.00049761415
3336,category,-0.0006970402
3337,in,-0.0008231309
3338,danger,-0.00079360564
3339,sharp,-0.0007707257
3340,coral,-0.0007133199
3341,bwt,-0.00074346917
3342,gkbs,-0.00066457293
3343,swimming,-0.0005819874
3344,want,-0.0006066703
3345,to,-0.00062336057
3346,bathe,-0.0005854069
3347,mending,-0.00056209136
3348,beach,-0.0006283848
3349,nice,-0.00053872087
3350,holiday,-0.0005351264
3351,such,-8.521477e-05
3352,peaceful,-0.00020358065
3353,beautiful,-0.00062798394
3354,place,-0.0005874934
3355,go,-0.0005188362
3356,here,-0.0007493223
3357,sunset,-0.0006472509
3358,which,-0.0004736258
3359,unfortunately,-0.0005018013
3360,cannot,-0.00014589108
3361,sunset,-0.0006472509
3362,went,-0.00016961622
3363,rainy,-0.00086138904
3364,season,-0.0007269008
3365,but,-0.0004736106
3366,taking,-0.00033271982
3367,picture,-0.0005814366
3368,here,-0.0007493223
3369,blue,-0.00041191382
3370,hour,-0.00015693392
3371,also,-0.00074034545
3372,bagus,-0.00054447085
3373,spent,-0.00014540691
3374,night,-0.00013712942
3375,here,-0.0007493223
3376,place,-0.0005874934
3377,to,-0.00062336057
3378,suck,-0.00020756584
3379,muddy,-0.00067371165
3380,water,-0.000524817
3381,in,-0.0008231309
3382,the,-0.0006932193
3383,rainy,-0.00086138904
3384,season,-0.0007269008
3385,the,-0.0006932193
3386,volume,-0.0005320725
3387,of,-0.0007271348
3388,water,-0.000524817
3389,is,-0.00072052394
3390,afraid,-0.0005403242
3391,adorable,-0.00050706515
3392,but,-0.0004736106
3393,place,-0.0005874934
3394,about,-0.0005904145
3395,minutes,-0.00065897295
3396,from,-0.00071464037
3397,sampang,-0.0008878028
3398,city,-0.00075849955
3399,also,-0.00074034545
3400,bit,-0.00071727735
3401,hard,-0.00066831365
3402,get,-0.0007395524
3403,here,-0.0007493223
3404,must,-0.00063384674
3405,use,-0.0007325019
3406,your,-0.00078047666
3407,own,-0.0007210689
3408,vehicle,-0.000700272
3409,not,-0.00055438385
3410,really,-0.00066140725
3411,sure,-0.000682783
3412,public,-0.00068095897
3413,transport,-0.00068680965
3414,get,-0.0007395524
3415,here,-0.0007493223
3416,photo,-0.0006030458
3417,spots,-0.00074144127
3418,for,-0.0009612242
3419,entrance,-0.0008637644
3420,tickets,-0.0008531768
3421,only,-0.0008716277
3422,pay,-0.0009178245
3423,for,-0.0009612242
3424,car,-0.0009316217
3425,"parking,",-0.0008919158
3426,rb,-0.0010400712
3427,"motorbikes,",-0.0009318096
3428,rb,-0.0010400712
3429,prayer,-0.0008442867
3430,rooms,-0.0007127122
3431,for,-0.0009612242
3432,toilets,-0.0006750674
3433,Toro,-0.0005658632
3434,waterfall,-0.00049761415
3435,swimming,-0.0005819874
3436,must,-0.00063384674
3437,be,-0.00066985225
3438,swimming,-0.0005819874
3439,towards,-0.00056274544
3440,the,-0.0006932193
3441,beach,-0.0006283848
3442,trough,-0.0005381395
3443,tel.,-0.00057625805
3444,The,-0.0006253217
3445,victim,-0.00057367096
3446,violated,-0.000565262
3447,the,-0.0006932193
3448,written,-0.0005970236
3449,order,-0.00051546405
3450,of,-0.0007271348
3451,the,-0.0006932193
3452,beach,-0.0006283848
3453,area,-0.000663141
3454,cool,-0.000644044
3455,place,-0.0005874934
3456,parking,-0.00073691865
3457,attendant,-0.0006027394
3458,malak,-0.00052539515
3459,the,-0.0006932193
3460,pretext,-0.0005548885
3461,of,-0.0007271348
3462,entrusting,-0.0005507229
3463,the,-0.0006932193
3464,helmet,-0.00068788015
3465,helmet,-0.00068788015
3466,lost,-0.0006434799
3467,the,-0.0006932193
3468,risk,-0.0005592676
3469,of,-0.0007271348
3470,being,-0.00056477316
3471,arrested,-0.00054936163
3472,parking,-0.00073691865
3473,attendant,-0.0006027394
3474,put,-0.0006481541
3475,the,-0.0006932193
3476,post,-0.0006242793
3477,entrusted,-0.0006013541
3478,pay,-0.0009178245
3479,mala,-0.0006454089
3480,entrust,-0.0005094067
3481,mode,-0.00050709106
3482,forced,-0.0004739096
3483,disappointed,-0.00050820265
3484,amazed,-0.00053009007
3485,view,-0.0005749123
3486,of,-0.0007271348
3487,the,-0.0006932193
3488,waterfall,-0.00049761415
3489,falling,-0.00046753473
3490,on,-0.0006978999
3491,the,-0.0006932193
3492,beach,-0.0006283848
3493,"disappointed,",-0.00040901516
3494,good,-0.0006085954
3495,afternoon,-0.0005211844
3496,"view,",-0.00055220246
3497,sunset,-0.0006472509
3498,sunrise,-0.0004921374
3499,view,-0.0005749123
3500,solid,-6.008111e-07
3501,no,-0.00019227322
3502,swimming,-0.0005819874
3503,toro,-0.00074961624
3504,waterfall,-0.00049761415
3505,complete,-0.00066004193
3506,with,-0.00053927174
3507,prayer,-0.0008442867
3508,room,-0.00037979137
3509,facilities,-0.00056973484
3510,toilets,-0.0006750674
3511,food,-0.00048170637
3512,stalls,-0.00067394454
3513,sometimes,-0.0005503218
3514,open,-0.0005467334
3515,sometimes,-0.0005503218
3516,close,-0.0007051284
3517,easy,-0.00072108384
3518,natural,-0.00060840085
3519,tourism,-0.0006579975
3520,highways,-0.00030178047
3521,subject,-0.00039932693
3522,to,-0.00062336057
3523,parking,-0.00073691865
3524,r,-0.00046209907
3525,r,-0.00046209907
3526,spacious,-0.00047656466
3527,parking,-0.00073691865
3528,comfortable,-0.0005712414
3529,a,-0.00076699915
3530,beautiful,-0.00062798394
3531,clean,-0.0005568606
3532,place,-0.0005874934
3533,to,-0.00062336057
3534,enjoy,-0.0005925323
3535,the,-0.0006932193
3536,sunset,-0.0006472509
3537,on,-0.0006978999
3538,Madura,-0.0006576366
3539,Island,-0.00034993785
3540,still,-0.00062562677
3541,love,-0.00064229703
3542,it,-0.00059282064
3543,happy,-0.0004917157
3544,happy,-0.0004917157
3545,good,-0.0006085954
3546,recom,6.363064e-06
3547,beautiful,-0.00062798394
3548,before,-0.0005293445
3549,sunset,-0.0006472509
3550,happy,-0.0004917157
3551,great,-0.0006174826
3552,toro,-0.00074961624
3553,waterfall,-0.00049761415
3554,based,-0.00047628683
3555,on,-0.0006978999
3556,the,-0.0006932193
3557,results,-0.0005499001
3558,of,-0.0007271348
3559,interviews,-0.00056190364
3560,with,-0.00053927174
3561,the,-0.0006932193
3562,residents,-0.0006236111
3563,of,-0.0007271348
3564,Toro,-0.0005658632
3565,"Waterfall,",-0.0005229958
3566,save,-0.0005913266
3567,the,-0.0006932193
3568,story,-0.0005878557
3569,of,-0.0007271348
3570,the,-0.0006932193
3571,husband,-0.0005785408
3572,and,-0.0006442188
3573,"wife,",-0.0005940849
3574,Sayyid,-0.0005775539
3575,Abdullah,-0.0006215558
3576,Siti,-0.00060346647
3577,"Marwah,",-0.0005483639
3578,Buju,-0.00052517507
3579,"Panyeppen,",-0.00058768323
3580,the,-0.0006932193
3581,wife's,-0.0005363605
3582,"grave,",-0.0005435038
3583,the,-0.0006932193
3584,husband's,-0.00049294566
3585,grave,-0.00046074725
3586,good,-0.0006085954
3587,place,-0.0005874934
3588,at,-0.000612263
3589,Suramadu,-0.00057828677
3590,"Bridge,",-0.0004498857
3591,Bangkal,-0.00043071277
3592,City,-0.00013599916
3593,rainy,-0.00086138904
3594,season,-0.0007269008
3595,heavy,-0.00032548368
3596,dirty,-0.00048606456
3597,water,-0.000524817
3598,the,-0.0006932193
3599,place,-0.0005874934
3600,is,-0.00072052394
3601,strategically,-6.344468e-05
3602,beautiful,-0.00062798394
3603,pretty,-0.00055261294
3604,beautiful,-0.00062798394
3605,location,-0.00087607244
3606,nice,-0.00053872087
3607,place,-0.0005874934
3608,dumbfounded,-2.2815837e-05
3609,suitable,-0.00067034824
3610,tours,-0.00036090755
3611,like,-0.000571352
3612,refreshing,-0.00044140566
3613,photos,-0.00063272857
3614,wide,-0.00052154483
3615,parking,-0.00073691865
3616,"lot,",-0.00041305696
3617,great,-0.0006174826
3618,view,-0.0005749123
3619,criticism,2.5673587e-06
3620,dirty,-0.00048606456
3621,place,-0.0005874934
3622,visit,-0.0006737987
3623,madura,-0.00079906225
3624,arrived,-0.00053759443
3625,here,-0.0007493223
3626,quite,-0.0006365671
3627,bagus,-0.00054447085
3628,place,-0.0005874934
3629,but,-0.0004736106
3630,access,-0.0005890533
3631,go,-0.0005188362
3632,bit,-0.00071727735
3633,hard,-0.00066831365
3634,bc,-0.0006519392
3635,we,-0.00071342266
3636,stepped,-0.00064347876
3637,hidup,-0.00069999596
3638,root,-0.00056048104
3639,very,-0.0005375934
3640,loss,-0.0004760785
3641,kereeenn,-0.00032694262
3642,nice,-0.00053872087
3643,waterfall,-0.00049761415
3644,beach,-0.0006283848
3645,toro,-0.00074961624
3646,waterfall,-0.00049761415
3647,one,-0.00063930155
3648,madura,-0.00079906225
3649,waterfall,-0.00049761415
3650,the,-0.0006932193
3651,source,-0.00041086957
3652,of,-0.0007271348
3653,natural,-0.00060840085
3654,spring,-0.0004702376
3655,water,-0.000524817
3656,goes,-0.00045923184
3657,straight,-0.00044873357
3658,down,-0.00045444912
3659,to,-0.00062336057
3660,the,-0.0006932193
3661,sea,-0.00034458647
3662,the,-0.0006932193
3663,location,-0.00087607244
3664,of,-0.0007271348
3665,the,-0.0006932193
3666,waterfall,-0.00049761415
3667,is,-0.00072052394
3668,east,-0.0007100539
3669,ketapang,-0.0007815593
3670,village,-0.0005548176
3671,ketapang,-0.0007815593
3672,sub-district,-0.0005937209
3673,head,-0.0005321028
3674,sampang,-0.0008878028
3675,madura,-0.00079906225
3676,district,-0.000742105
3677,roadside,-0.00069515186
3678,location,-0.00087607244
3679,easy,-0.00072108384
3680,for,-0.0009612242
3681,tourists,-0.00056859944
3682,to,-0.00062336057
3683,visit,-0.0006737987
3684,nice,-0.00053872087
3685,disappointed,-0.00050820265
3686,there,-0.00055227126
3687,suitable,-0.00067034824
3688,for,-0.0009612242
3689,refreshing,-0.00044140566
3690,lost,-0.0006434799
3691,calm,-0.00042328637
3692,mind,-0.00041177054
3693,due,-0.0003357672
3694,to,-0.00062336057
3695,busy,-0.00028671173
3696,solutions,-0.00017880449
3697,beautiful,-0.00062798394
3698,exotic,-0.00022815134
3699,fresh,-0.0005057448
3700,water,-0.000524817
3701,waterfall,-0.00049761415
3702,directly,-0.00030798398
3703,in,-0.0008231309
3704,front,-0.00028297878
3705,of,-0.0007271348
3706,the,-0.0006932193
3707,beach,-0.0006283848
3708,waves,-0.00034204448
3709,cool,-0.000644044
3710,waterfall,-0.00049761415
3711,near,-0.0005487277
3712,the,-0.0006932193
3713,sea,-0.00034458647
3714,just,-0.0005613715
3715,take,-0.0006298009
3716,care,-0.0005236093
3717,pay,-0.0009178245
3718,parking,-0.00073691865
3719,stalls,-0.00067394454
